id,ele,name,lon,lat,link,time
0,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:00.000
1,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:01.000
2,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:02.000
3,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:03.000
4,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:04.000
5,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:05.000
6,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:06.000
7,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:07.000
8,125,Rabbit Run,-122.4334,37.7685,https://www.strava.com/activities/8650056537,2023-03-01T00:00:08.000
9,125,Rabbit Run,-122.43341,37.76849,https://www.strava.com/activities/8650056537,2023-03-01T00:00:09.000
10,125,Rabbit Run,-122.43341,37.76849,https://www.strava.com/activities/8650056537,2023-03-01T00:00:10.000
11,125,Rabbit Run,-122.43341,37.76848,https://www.strava.com/activities/8650056537,2023-03-01T00:00:11.000
12,125,Rabbit Run,-122.43342,37.76847,https://www.strava.com/activities/8650056537,2023-03-01T00:00:12.000
13,125,Rabbit Run,-122.43343,37.76847,https://www.strava.com/activities/8650056537,2023-03-01T00:00:13.000
14,125,Rabbit Run,-122.43343,37.76845,https://www.strava.com/activities/8650056537,2023-03-01T00:00:14.000
15,125,Rabbit Run,-122.43343,37.76844,https://www.strava.com/activities/8650056537,2023-03-01T00:00:15.000
16,125,Rabbit Run,-122.43343,37.76843,https://www.strava.com/activities/8650056537,2023-03-01T00:00:16.000
17,125,Rabbit Run,-122.43343,37.76841,https://www.strava.com/activities/8650056537,2023-03-01T00:00:17.000
18,125,Rabbit Run,-122.43344,37.76839,https://www.strava.com/activities/8650056537,2023-03-01T00:00:18.000
19,125,Rabbit Run,-122.43345,37.76837,https://www.strava.com/activities/8650056537,2023-03-01T00:00:19.000
20,125,Rabbit Run,-122.43346,37.76835,https://www.strava.com/activities/8650056537,2023-03-01T00:00:20.000
21,124,Rabbit Run,-122.43347,37.76833,https://www.strava.com/activities/8650056537,2023-03-01T00:00:21.000
22,124,Rabbit Run,-122.43348,37.76831,https://www.strava.com/activities/8650056537,2023-03-01T00:00:22.000
23,124,Rabbit Run,-122.43349,37.76829,https://www.strava.com/activities/8650056537,2023-03-01T00:00:23.000
24,124,Rabbit Run,-122.43349,37.76826,https://www.strava.com/activities/8650056537,2023-03-01T00:00:24.000
25,124,Rabbit Run,-122.43349,37.76824,https://www.strava.com/activities/8650056537,2023-03-01T00:00:25.000
26,124,Rabbit Run,-122.4335,37.76822,https://www.strava.com/activities/8650056537,2023-03-01T00:00:26.000
27,124,Rabbit Run,-122.4335,37.7682,https://www.strava.com/activities/8650056537,2023-03-01T00:00:27.000
28,124,Rabbit Run,-122.4335,37.76817,https://www.strava.com/activities/8650056537,2023-03-01T00:00:28.000
29,124,Rabbit Run,-122.4335,37.76815,https://www.strava.com/activities/8650056537,2023-03-01T00:00:29.000
30,124,Rabbit Run,-122.4335,37.76813,https://www.strava.com/activities/8650056537,2023-03-01T00:00:30.000
31,124,Rabbit Run,-122.4335,37.76811,https://www.strava.com/activities/8650056537,2023-03-01T00:00:31.000
32,124,Rabbit Run,-122.43349,37.76809,https://www.strava.com/activities/8650056537,2023-03-01T00:00:32.000
33,124,Rabbit Run,-122.43349,37.76807,https://www.strava.com/activities/8650056537,2023-03-01T00:00:33.000
34,124,Rabbit Run,-122.43349,37.76805,https://www.strava.com/activities/8650056537,2023-03-01T00:00:34.000
35,124,Rabbit Run,-122.43348,37.76804,https://www.strava.com/activities/8650056537,2023-03-01T00:00:35.000
36,123,Rabbit Run,-122.43348,37.76802,https://www.strava.com/activities/8650056537,2023-03-01T00:00:36.000
37,123,Rabbit Run,-122.43348,37.768,https://www.strava.com/activities/8650056537,2023-03-01T00:00:37.000
38,123,Rabbit Run,-122.43348,37.76799,https://www.strava.com/activities/8650056537,2023-03-01T00:00:38.000
39,123,Rabbit Run,-122.43348,37.76797,https://www.strava.com/activities/8650056537,2023-03-01T00:00:39.000
40,123,Rabbit Run,-122.43348,37.76795,https://www.strava.com/activities/8650056537,2023-03-01T00:00:40.000
41,123,Rabbit Run,-122.43348,37.76794,https://www.strava.com/activities/8650056537,2023-03-01T00:00:41.000
42,123,Rabbit Run,-122.43348,37.76792,https://www.strava.com/activities/8650056537,2023-03-01T00:00:42.000
43,123,Rabbit Run,-122.43348,37.76791,https://www.strava.com/activities/8650056537,2023-03-01T00:00:43.000
44,123,Rabbit Run,-122.43348,37.76789,https://www.strava.com/activities/8650056537,2023-03-01T00:00:44.000
45,123,Rabbit Run,-122.43348,37.76787,https://www.strava.com/activities/8650056537,2023-03-01T00:00:45.000
46,123,Rabbit Run,-122.43348,37.76785,https://www.strava.com/activities/8650056537,2023-03-01T00:00:46.000
47,123,Rabbit Run,-122.43347,37.76784,https://www.strava.com/activities/8650056537,2023-03-01T00:00:47.000
48,123,Rabbit Run,-122.43347,37.76782,https://www.strava.com/activities/8650056537,2023-03-01T00:00:48.000
49,123,Rabbit Run,-122.43346,37.7678,https://www.strava.com/activities/8650056537,2023-03-01T00:00:49.000
50,123,Rabbit Run,-122.43346,37.76779,https://www.strava.com/activities/8650056537,2023-03-01T00:00:50.000
51,123,Rabbit Run,-122.43345,37.76777,https://www.strava.com/activities/8650056537,2023-03-01T00:00:51.000
52,123,Rabbit Run,-122.43345,37.76775,https://www.strava.com/activities/8650056537,2023-03-01T00:00:52.000
53,123,Rabbit Run,-122.43345,37.76773,https://www.strava.com/activities/8650056537,2023-03-01T00:00:53.000
54,123,Rabbit Run,-122.43345,37.76772,https://www.strava.com/activities/8650056537,2023-03-01T00:00:54.000
55,123,Rabbit Run,-122.43345,37.7677,https://www.strava.com/activities/8650056537,2023-03-01T00:00:55.000
56,123,Rabbit Run,-122.43345,37.76769,https://www.strava.com/activities/8650056537,2023-03-01T00:00:56.000
57,123,Rabbit Run,-122.43345,37.76767,https://www.strava.com/activities/8650056537,2023-03-01T00:00:57.000
58,123,Rabbit Run,-122.43345,37.76765,https://www.strava.com/activities/8650056537,2023-03-01T00:00:58.000
59,123,Rabbit Run,-122.43345,37.76764,https://www.strava.com/activities/8650056537,2023-03-01T00:00:59.000
60,123,Rabbit Run,-122.43344,37.76762,https://www.strava.com/activities/8650056537,2023-03-01T00:01:00.000
61,123,Rabbit Run,-122.43344,37.7676,https://www.strava.com/activities/8650056537,2023-03-01T00:01:01.000
62,123,Rabbit Run,-122.43343,37.76759,https://www.strava.com/activities/8650056537,2023-03-01T00:01:02.000
63,123,Rabbit Run,-122.43342,37.76757,https://www.strava.com/activities/8650056537,2023-03-01T00:01:03.000
64,123,Rabbit Run,-122.43342,37.76755,https://www.strava.com/activities/8650056537,2023-03-01T00:01:04.000
65,123,Rabbit Run,-122.43341,37.76754,https://www.strava.com/activities/8650056537,2023-03-01T00:01:05.000
66,122,Rabbit Run,-122.43341,37.76752,https://www.strava.com/activities/8650056537,2023-03-01T00:01:06.000
67,122,Rabbit Run,-122.4334,37.7675,https://www.strava.com/activities/8650056537,2023-03-01T00:01:07.000
68,122,Rabbit Run,-122.43339,37.76749,https://www.strava.com/activities/8650056537,2023-03-01T00:01:08.000
69,122,Rabbit Run,-122.43339,37.76747,https://www.strava.com/activities/8650056537,2023-03-01T00:01:09.000
70,122,Rabbit Run,-122.43338,37.76745,https://www.strava.com/activities/8650056537,2023-03-01T00:01:10.000
71,122,Rabbit Run,-122.43338,37.76744,https://www.strava.com/activities/8650056537,2023-03-01T00:01:11.000
72,122,Rabbit Run,-122.43337,37.76742,https://www.strava.com/activities/8650056537,2023-03-01T00:01:12.000
73,122,Rabbit Run,-122.43337,37.76741,https://www.strava.com/activities/8650056537,2023-03-01T00:01:13.000
74,122,Rabbit Run,-122.43337,37.7674,https://www.strava.com/activities/8650056537,2023-03-01T00:01:14.000
75,122,Rabbit Run,-122.43338,37.76738,https://www.strava.com/activities/8650056537,2023-03-01T00:01:15.000
76,122,Rabbit Run,-122.43338,37.76737,https://www.strava.com/activities/8650056537,2023-03-01T00:01:16.000
77,122,Rabbit Run,-122.43338,37.76735,https://www.strava.com/activities/8650056537,2023-03-01T00:01:17.000
78,122,Rabbit Run,-122.43338,37.76734,https://www.strava.com/activities/8650056537,2023-03-01T00:01:18.000
79,122,Rabbit Run,-122.43338,37.76733,https://www.strava.com/activities/8650056537,2023-03-01T00:01:19.000
80,122,Rabbit Run,-122.43338,37.76731,https://www.strava.com/activities/8650056537,2023-03-01T00:01:20.000
81,122,Rabbit Run,-122.43337,37.7673,https://www.strava.com/activities/8650056537,2023-03-01T00:01:21.000
82,122,Rabbit Run,-122.43337,37.76729,https://www.strava.com/activities/8650056537,2023-03-01T00:01:22.000
83,122,Rabbit Run,-122.43337,37.76727,https://www.strava.com/activities/8650056537,2023-03-01T00:01:23.000
84,122,Rabbit Run,-122.43337,37.76726,https://www.strava.com/activities/8650056537,2023-03-01T00:01:24.000
85,122,Rabbit Run,-122.43337,37.76725,https://www.strava.com/activities/8650056537,2023-03-01T00:01:25.000
86,122,Rabbit Run,-122.43337,37.76723,https://www.strava.com/activities/8650056537,2023-03-01T00:01:26.000
87,122,Rabbit Run,-122.43337,37.76722,https://www.strava.com/activities/8650056537,2023-03-01T00:01:27.000
88,122,Rabbit Run,-122.43337,37.7672,https://www.strava.com/activities/8650056537,2023-03-01T00:01:28.000
89,122,Rabbit Run,-122.43337,37.76719,https://www.strava.com/activities/8650056537,2023-03-01T00:01:29.000
90,122,Rabbit Run,-122.43337,37.76717,https://www.strava.com/activities/8650056537,2023-03-01T00:01:30.000
91,122,Rabbit Run,-122.43336,37.76716,https://www.strava.com/activities/8650056537,2023-03-01T00:01:31.000
92,122,Rabbit Run,-122.43336,37.76714,https://www.strava.com/activities/8650056537,2023-03-01T00:01:32.000
93,122,Rabbit Run,-122.43336,37.76713,https://www.strava.com/activities/8650056537,2023-03-01T00:01:33.000
94,122,Rabbit Run,-122.43336,37.76711,https://www.strava.com/activities/8650056537,2023-03-01T00:01:34.000
95,122,Rabbit Run,-122.43336,37.7671,https://www.strava.com/activities/8650056537,2023-03-01T00:01:35.000
96,122,Rabbit Run,-122.43336,37.76708,https://www.strava.com/activities/8650056537,2023-03-01T00:01:36.000
97,122,Rabbit Run,-122.43336,37.76707,https://www.strava.com/activities/8650056537,2023-03-01T00:01:37.000
98,122,Rabbit Run,-122.43335,37.76706,https://www.strava.com/activities/8650056537,2023-03-01T00:01:38.000
99,122,Rabbit Run,-122.43335,37.76704,https://www.strava.com/activities/8650056537,2023-03-01T00:01:39.000
100,122,Rabbit Run,-122.43335,37.76703,https://www.strava.com/activities/8650056537,2023-03-01T00:01:40.000
101,121,Rabbit Run,-122.43335,37.76702,https://www.strava.com/activities/8650056537,2023-03-01T00:01:41.000
102,121,Rabbit Run,-122.43335,37.767,https://www.strava.com/activities/8650056537,2023-03-01T00:01:42.000
103,121,Rabbit Run,-122.43335,37.76699,https://www.strava.com/activities/8650056537,2023-03-01T00:01:43.000
104,121,Rabbit Run,-122.43334,37.76697,https://www.strava.com/activities/8650056537,2023-03-01T00:01:44.000
105,121,Rabbit Run,-122.43334,37.76696,https://www.strava.com/activities/8650056537,2023-03-01T00:01:45.000
106,121,Rabbit Run,-122.43334,37.76694,https://www.strava.com/activities/8650056537,2023-03-01T00:01:46.000
107,121,Rabbit Run,-122.43334,37.76692,https://www.strava.com/activities/8650056537,2023-03-01T00:01:47.000
108,121,Rabbit Run,-122.43334,37.76691,https://www.strava.com/activities/8650056537,2023-03-01T00:01:48.000
109,121,Rabbit Run,-122.43334,37.76689,https://www.strava.com/activities/8650056537,2023-03-01T00:01:49.000
110,121,Rabbit Run,-122.43334,37.76688,https://www.strava.com/activities/8650056537,2023-03-01T00:01:50.000
111,121,Rabbit Run,-122.43334,37.76686,https://www.strava.com/activities/8650056537,2023-03-01T00:01:51.000
112,121,Rabbit Run,-122.43334,37.76685,https://www.strava.com/activities/8650056537,2023-03-01T00:01:52.000
113,121,Rabbit Run,-122.43333,37.76683,https://www.strava.com/activities/8650056537,2023-03-01T00:01:53.000
114,121,Rabbit Run,-122.43332,37.76682,https://www.strava.com/activities/8650056537,2023-03-01T00:01:54.000
115,121,Rabbit Run,-122.4333,37.76681,https://www.strava.com/activities/8650056537,2023-03-01T00:01:55.000
116,121,Rabbit Run,-122.43327,37.76679,https://www.strava.com/activities/8650056537,2023-03-01T00:01:56.000
117,121,Rabbit Run,-122.43324,37.76678,https://www.strava.com/activities/8650056537,2023-03-01T00:01:57.000
118,121,Rabbit Run,-122.4332,37.76676,https://www.strava.com/activities/8650056537,2023-03-01T00:01:58.000
119,121,Rabbit Run,-122.43315,37.76675,https://www.strava.com/activities/8650056537,2023-03-01T00:01:59.000
120,121,Rabbit Run,-122.43311,37.76673,https://www.strava.com/activities/8650056537,2023-03-01T00:02:00.000
121,120,Rabbit Run,-122.43306,37.76672,https://www.strava.com/activities/8650056537,2023-03-01T00:02:01.000
122,120,Rabbit Run,-122.43302,37.76671,https://www.strava.com/activities/8650056537,2023-03-01T00:02:02.000
123,120,Rabbit Run,-122.43298,37.76671,https://www.strava.com/activities/8650056537,2023-03-01T00:02:03.000
124,120,Rabbit Run,-122.43294,37.7667,https://www.strava.com/activities/8650056537,2023-03-01T00:02:04.000
125,120,Rabbit Run,-122.4329,37.7667,https://www.strava.com/activities/8650056537,2023-03-01T00:02:05.000
126,119,Rabbit Run,-122.43287,37.76669,https://www.strava.com/activities/8650056537,2023-03-01T00:02:06.000
127,119,Rabbit Run,-122.43283,37.76669,https://www.strava.com/activities/8650056537,2023-03-01T00:02:07.000
128,119,Rabbit Run,-122.4328,37.76669,https://www.strava.com/activities/8650056537,2023-03-01T00:02:08.000
129,119,Rabbit Run,-122.43277,37.76668,https://www.strava.com/activities/8650056537,2023-03-01T00:02:09.000
130,119,Rabbit Run,-122.43274,37.76668,https://www.strava.com/activities/8650056537,2023-03-01T00:02:10.000
131,118,Rabbit Run,-122.4327,37.76667,https://www.strava.com/activities/8650056537,2023-03-01T00:02:11.000
132,118,Rabbit Run,-122.43267,37.76667,https://www.strava.com/activities/8650056537,2023-03-01T00:02:12.000
133,118,Rabbit Run,-122.43263,37.76666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:13.000
134,118,Rabbit Run,-122.43259,37.76666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:14.000
135,118,Rabbit Run,-122.43254,37.76666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:15.000
136,117,Rabbit Run,-122.4325,37.76665,https://www.strava.com/activities/8650056537,2023-03-01T00:02:16.000
137,117,Rabbit Run,-122.43246,37.76665,https://www.strava.com/activities/8650056537,2023-03-01T00:02:17.000
138,117,Rabbit Run,-122.43242,37.76665,https://www.strava.com/activities/8650056537,2023-03-01T00:02:18.000
139,117,Rabbit Run,-122.43238,37.76665,https://www.strava.com/activities/8650056537,2023-03-01T00:02:19.000
140,117,Rabbit Run,-122.43234,37.76665,https://www.strava.com/activities/8650056537,2023-03-01T00:02:20.000
141,116,Rabbit Run,-122.43231,37.76664,https://www.strava.com/activities/8650056537,2023-03-01T00:02:21.000
142,116,Rabbit Run,-122.43227,37.76664,https://www.strava.com/activities/8650056537,2023-03-01T00:02:22.000
143,116,Rabbit Run,-122.43224,37.76664,https://www.strava.com/activities/8650056537,2023-03-01T00:02:23.000
144,116,Rabbit Run,-122.4322,37.76664,https://www.strava.com/activities/8650056537,2023-03-01T00:02:24.000
145,116,Rabbit Run,-122.43216,37.76664,https://www.strava.com/activities/8650056537,2023-03-01T00:02:25.000
146,115,Rabbit Run,-122.43213,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:26.000
147,115,Rabbit Run,-122.43209,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:27.000
148,115,Rabbit Run,-122.43205,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:28.000
149,115,Rabbit Run,-122.43202,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:29.000
150,115,Rabbit Run,-122.43198,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:30.000
151,114,Rabbit Run,-122.43195,37.76663,https://www.strava.com/activities/8650056537,2023-03-01T00:02:31.000
152,114,Rabbit Run,-122.43191,37.76662,https://www.strava.com/activities/8650056537,2023-03-01T00:02:32.000
153,114,Rabbit Run,-122.43187,37.76662,https://www.strava.com/activities/8650056537,2023-03-01T00:02:33.000
154,114,Rabbit Run,-122.43184,37.76662,https://www.strava.com/activities/8650056537,2023-03-01T00:02:34.000
155,114,Rabbit Run,-122.4318,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:35.000
156,113,Rabbit Run,-122.43177,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:36.000
157,113,Rabbit Run,-122.43173,37.7666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:37.000
158,113,Rabbit Run,-122.43169,37.76659,https://www.strava.com/activities/8650056537,2023-03-01T00:02:38.000
159,113,Rabbit Run,-122.43165,37.76659,https://www.strava.com/activities/8650056537,2023-03-01T00:02:39.000
160,113,Rabbit Run,-122.43162,37.76658,https://www.strava.com/activities/8650056537,2023-03-01T00:02:40.000
161,112,Rabbit Run,-122.43158,37.76658,https://www.strava.com/activities/8650056537,2023-03-01T00:02:41.000
162,112,Rabbit Run,-122.43155,37.76658,https://www.strava.com/activities/8650056537,2023-03-01T00:02:42.000
163,112,Rabbit Run,-122.43152,37.76658,https://www.strava.com/activities/8650056537,2023-03-01T00:02:43.000
164,112,Rabbit Run,-122.43148,37.76659,https://www.strava.com/activities/8650056537,2023-03-01T00:02:44.000
165,112,Rabbit Run,-122.43145,37.7666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:45.000
166,112,Rabbit Run,-122.43142,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:46.000
167,112,Rabbit Run,-122.43139,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:47.000
168,112,Rabbit Run,-122.43137,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:48.000
169,112,Rabbit Run,-122.43135,37.76661,https://www.strava.com/activities/8650056537,2023-03-01T00:02:49.000
170,112,Rabbit Run,-122.43134,37.7666,https://www.strava.com/activities/8650056537,2023-03-01T00:02:50.000
171,111,Rabbit Run,-122.43132,37.76659,https://www.strava.com/activities/8650056537,2023-03-01T00:02:51.000
172,111,Rabbit Run,-122.4313,37.76658,https://www.strava.com/activities/8650056537,2023-03-01T00:02:52.000
173,111,Rabbit Run,-122.43129,37.76657,https://www.strava.com/activities/8650056537,2023-03-01T00:02:53.000
174,111,Rabbit Run,-122.43128,37.76656,https://www.strava.com/activities/8650056537,2023-03-01T00:02:54.000
175,111,Rabbit Run,-122.43126,37.76655,https://www.strava.com/activities/8650056537,2023-03-01T00:02:55.000
176,111,Rabbit Run,-122.43125,37.76654,https://www.strava.com/activities/8650056537,2023-03-01T00:02:56.000
177,111,Rabbit Run,-122.43124,37.76653,https://www.strava.com/activities/8650056537,2023-03-01T00:02:57.000
178,111,Rabbit Run,-122.43123,37.76652,https://www.strava.com/activities/8650056537,2023-03-01T00:02:58.000
179,111,Rabbit Run,-122.43123,37.76652,https://www.strava.com/activities/8650056537,2023-03-01T00:02:59.000
180,111,Rabbit Run,-122.43122,37.76652,https://www.strava.com/activities/8650056537,2023-03-01T00:03:00.000
181,111,Rabbit Run,-122.43121,37.76651,https://www.strava.com/activities/8650056537,2023-03-01T00:03:01.000
182,111,Rabbit Run,-122.4312,37.7665,https://www.strava.com/activities/8650056537,2023-03-01T00:03:02.000
183,111,Rabbit Run,-122.43118,37.7665,https://www.strava.com/activities/8650056537,2023-03-01T00:03:03.000
184,111,Rabbit Run,-122.43117,37.76649,https://www.strava.com/activities/8650056537,2023-03-01T00:03:04.000
185,111,Rabbit Run,-122.43116,37.76647,https://www.strava.com/activities/8650056537,2023-03-01T00:03:05.000
186,111,Rabbit Run,-122.43116,37.76645,https://www.strava.com/activities/8650056537,2023-03-01T00:03:06.000
187,111,Rabbit Run,-122.43116,37.76644,https://www.strava.com/activities/8650056537,2023-03-01T00:03:07.000
188,111,Rabbit Run,-122.43117,37.76641,https://www.strava.com/activities/8650056537,2023-03-01T00:03:08.000
189,111,Rabbit Run,-122.43118,37.76639,https://www.strava.com/activities/8650056537,2023-03-01T00:03:09.000
190,111,Rabbit Run,-122.4312,37.76637,https://www.strava.com/activities/8650056537,2023-03-01T00:03:10.000
191,111,Rabbit Run,-122.43121,37.76634,https://www.strava.com/activities/8650056537,2023-03-01T00:03:11.000
192,111,Rabbit Run,-122.43122,37.76633,https://www.strava.com/activities/8650056537,2023-03-01T00:03:12.000
193,111,Rabbit Run,-122.43123,37.76631,https://www.strava.com/activities/8650056537,2023-03-01T00:03:13.000
194,111,Rabbit Run,-122.43123,37.7663,https://www.strava.com/activities/8650056537,2023-03-01T00:03:14.000
195,111,Rabbit Run,-122.43124,37.76629,https://www.strava.com/activities/8650056537,2023-03-01T00:03:15.000
196,111,Rabbit Run,-122.43124,37.76627,https://www.strava.com/activities/8650056537,2023-03-01T00:03:16.000
197,111,Rabbit Run,-122.43125,37.76626,https://www.strava.com/activities/8650056537,2023-03-01T00:03:17.000
198,111,Rabbit Run,-122.43125,37.76624,https://www.strava.com/activities/8650056537,2023-03-01T00:03:18.000
199,111,Rabbit Run,-122.43126,37.76622,https://www.strava.com/activities/8650056537,2023-03-01T00:03:19.000
200,111,Rabbit Run,-122.43125,37.76619,https://www.strava.com/activities/8650056537,2023-03-01T00:03:20.000
201,111,Rabbit Run,-122.43125,37.76617,https://www.strava.com/activities/8650056537,2023-03-01T00:03:21.000
202,111,Rabbit Run,-122.43125,37.76614,https://www.strava.com/activities/8650056537,2023-03-01T00:03:22.000
203,111,Rabbit Run,-122.43124,37.76611,https://www.strava.com/activities/8650056537,2023-03-01T00:03:23.000
204,111,Rabbit Run,-122.43124,37.76608,https://www.strava.com/activities/8650056537,2023-03-01T00:03:24.000
205,111,Rabbit Run,-122.43124,37.76606,https://www.strava.com/activities/8650056537,2023-03-01T00:03:25.000
206,111,Rabbit Run,-122.43123,37.76604,https://www.strava.com/activities/8650056537,2023-03-01T00:03:26.000
207,111,Rabbit Run,-122.43122,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:27.000
208,111,Rabbit Run,-122.4312,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:28.000
209,111,Rabbit Run,-122.43118,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:29.000
210,112,Rabbit Run,-122.43116,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:30.000
211,112,Rabbit Run,-122.43113,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:31.000
212,112,Rabbit Run,-122.43111,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:32.000
213,112,Rabbit Run,-122.43108,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:33.000
214,112,Rabbit Run,-122.43106,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:34.000
215,112,Rabbit Run,-122.43103,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:35.000
216,112,Rabbit Run,-122.43101,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:36.000
217,112,Rabbit Run,-122.43099,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:37.000
218,112,Rabbit Run,-122.43096,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:38.000
219,112,Rabbit Run,-122.43094,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:39.000
220,112,Rabbit Run,-122.43091,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:40.000
221,112,Rabbit Run,-122.43088,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:41.000
222,112,Rabbit Run,-122.43088,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:42.000
223,112,Rabbit Run,-122.43087,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:43.000
224,112,Rabbit Run,-122.43087,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:44.000
225,112,Rabbit Run,-122.43086,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:45.000
226,112,Rabbit Run,-122.43086,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:46.000
227,112,Rabbit Run,-122.43085,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:47.000
228,112,Rabbit Run,-122.43085,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:48.000
229,112,Rabbit Run,-122.43084,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:49.000
230,112,Rabbit Run,-122.43084,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:50.000
231,112,Rabbit Run,-122.43083,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:51.000
232,112,Rabbit Run,-122.43083,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:52.000
233,112,Rabbit Run,-122.43082,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:53.000
234,112,Rabbit Run,-122.43082,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:54.000
235,112,Rabbit Run,-122.43081,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:55.000
236,112,Rabbit Run,-122.43081,37.76602,https://www.strava.com/activities/8650056537,2023-03-01T00:03:56.000
237,112,Rabbit Run,-122.4308,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:57.000
238,112,Rabbit Run,-122.4308,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:58.000
239,112,Rabbit Run,-122.43079,37.76601,https://www.strava.com/activities/8650056537,2023-03-01T00:03:59.000
240,112,Rabbit Run,-122.43078,37.766,https://www.strava.com/activities/8650056537,2023-03-01T00:04:00.000
241,112,Rabbit Run,-122.43076,37.76599,https://www.strava.com/activities/8650056537,2023-03-01T00:04:01.000
242,112,Rabbit Run,-122.43074,37.76597,https://www.strava.com/activities/8650056537,2023-03-01T00:04:02.000
243,112,Rabbit Run,-122.43071,37.76596,https://www.strava.com/activities/8650056537,2023-03-01T00:04:03.000
244,112,Rabbit Run,-122.43067,37.76595,https://www.strava.com/activities/8650056537,2023-03-01T00:04:04.000
245,112,Rabbit Run,-122.43063,37.76594,https://www.strava.com/activities/8650056537,2023-03-01T00:04:05.000
246,112,Rabbit Run,-122.43059,37.76593,https://www.strava.com/activities/8650056537,2023-03-01T00:04:06.000
247,112,Rabbit Run,-122.43055,37.76593,https://www.strava.com/activities/8650056537,2023-03-01T00:04:07.000
248,112,Rabbit Run,-122.43051,37.76592,https://www.strava.com/activities/8650056537,2023-03-01T00:04:08.000
249,112,Rabbit Run,-122.43046,37.76592,https://www.strava.com/activities/8650056537,2023-03-01T00:04:09.000
250,112,Rabbit Run,-122.43042,37.76592,https://www.strava.com/activities/8650056537,2023-03-01T00:04:10.000
251,112,Rabbit Run,-122.43038,37.76593,https://www.strava.com/activities/8650056537,2023-03-01T00:04:11.000
252,112,Rabbit Run,-122.43034,37.76593,https://www.strava.com/activities/8650056537,2023-03-01T00:04:12.000
253,112,Rabbit Run,-122.4303,37.76594,https://www.strava.com/activities/8650056537,2023-03-01T00:04:13.000
