id,ele,lat,lon,link,name,time
0,4.7,37.793,-122.39739,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:00.000
1,4.6,37.79302,-122.39744,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:01.000
2,4.5,37.79303,-122.39748,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:02.000
3,4.4,37.79305,-122.39753,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:03.000
4,4.4,37.79307,-122.39757,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:04.000
5,4.5,37.79309,-122.39762,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:05.000
6,4.6,37.79311,-122.39766,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:06.000
7,4.7,37.79313,-122.39771,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:07.000
8,4.6,37.79314,-122.39775,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:08.000
9,4.7,37.79316,-122.3978,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:09.000
10,4.7,37.79318,-122.39784,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:10.000
11,4.7,37.7932,-122.39789,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:11.000
12,4.7,37.79321,-122.39793,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:12.000
13,4.7,37.79323,-122.39798,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:13.000
14,4.7,37.79325,-122.39802,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:14.000
15,4.7,37.79327,-122.39807,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:15.000
16,4.7,37.79329,-122.39811,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:16.000
17,4.7,37.79331,-122.39812,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:17.000
18,4.7,37.79333,-122.39813,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:18.000
19,4.7,37.79334,-122.39813,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:19.000
20,4.7,37.79334,-122.39815,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:20.000
21,4.7,37.79334,-122.39816,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:21.000
22,4.7,37.79333,-122.39816,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:22.000
23,4.7,37.79331,-122.39818,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:23.000
24,4.7,37.79331,-122.3982,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:24.000
25,4.7,37.79331,-122.39822,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:25.000
26,4.7,37.79331,-122.39825,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:26.000
27,4.7,37.79331,-122.39828,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:27.000
28,4.7,37.79332,-122.39831,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:28.000
29,4.7,37.79332,-122.39834,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:29.000
30,4.7,37.79333,-122.39837,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:30.000
31,4.7,37.79333,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:31.000
32,4.7,37.79333,-122.39842,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:32.000
33,4.7,37.79333,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:33.000
34,4.7,37.79334,-122.39847,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:34.000
35,4.7,37.79334,-122.39849,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:35.000
36,4.7,37.79334,-122.3985,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:36.000
37,4.8,37.79334,-122.39852,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:37.000
38,4.8,37.79334,-122.39854,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:38.000
39,4.8,37.79334,-122.39855,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:39.000
40,4.7,37.79334,-122.39857,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:40.000
41,4.7,37.79335,-122.39859,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:41.000
42,4.7,37.79336,-122.39861,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:42.000
43,4.7,37.79337,-122.39864,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:43.000
44,4.6,37.79337,-122.39866,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:44.000
45,4.6,37.79338,-122.39868,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:45.000
46,4.5,37.7934,-122.3987,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:46.000
47,4.5,37.79342,-122.39872,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:47.000
48,4.5,37.79343,-122.39874,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:48.000
49,4.5,37.79345,-122.39875,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:49.000
50,4.5,37.79346,-122.39877,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:50.000
51,4.5,37.79347,-122.39879,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:51.000
52,4.5,37.79348,-122.3988,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:52.000
53,4.5,37.79349,-122.39882,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:53.000
54,4.5,37.7935,-122.39883,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:54.000
55,4.5,37.79351,-122.39885,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:55.000
56,4.7,37.79352,-122.39886,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:56.000
57,4.7,37.79353,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:57.000
58,4.7,37.79354,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:58.000
59,4.6,37.79355,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:00:59.000
60,4.6,37.79356,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:00.000
61,4.6,37.79358,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:01.000
62,4.6,37.7936,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:02.000
63,4.6,37.79361,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:03.000
64,4.6,37.79363,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:04.000
65,4.5,37.79365,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:05.000
66,4.5,37.79366,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:06.000
67,4.5,37.79368,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:07.000
68,4.5,37.7937,-122.39889,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:08.000
69,4.5,37.79371,-122.39889,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:09.000
70,4.5,37.79373,-122.3989,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:10.000
71,4.5,37.79375,-122.3989,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:11.000
72,4.5,37.79376,-122.39891,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:12.000
73,4.5,37.79377,-122.39891,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:13.000
74,4.5,37.79379,-122.39892,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:14.000
75,4.5,37.79381,-122.39892,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:15.000
76,4.4,37.79382,-122.39893,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:16.000
77,4.4,37.79383,-122.39894,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:17.000
78,4.3,37.79385,-122.39894,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:18.000
79,4.3,37.79387,-122.39895,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:19.000
80,4.4,37.79389,-122.39896,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:20.000
81,4.4,37.79391,-122.39896,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:21.000
82,4.4,37.79393,-122.39896,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:22.000
83,4.4,37.79394,-122.39896,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:23.000
84,4.5,37.79397,-122.39896,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:24.000
85,4.4,37.79399,-122.39895,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:25.000
86,4.4,37.79402,-122.39894,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:26.000
87,4.4,37.79404,-122.39894,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:27.000
88,4.3,37.79407,-122.39893,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:28.000
89,4.3,37.79409,-122.39892,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:29.000
90,4.3,37.79412,-122.39891,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:30.000
91,4.3,37.79414,-122.3989,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:31.000
92,4.4,37.79417,-122.39889,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:32.000
93,4.4,37.79419,-122.39889,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:33.000
94,4.4,37.79421,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:34.000
95,4.4,37.79422,-122.39888,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:35.000
96,4.4,37.79423,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:36.000
97,4.4,37.79424,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:37.000
98,4.4,37.79424,-122.39887,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:38.000
99,4.4,37.79425,-122.39886,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:39.000
100,4.4,37.79426,-122.39885,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:40.000
101,4.4,37.79427,-122.39884,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:41.000
102,4.4,37.79428,-122.39883,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:42.000
103,4.4,37.79429,-122.3988,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:43.000
104,4.4,37.7943,-122.39876,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:44.000
105,4.4,37.79432,-122.39873,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:45.000
106,4.4,37.79433,-122.3987,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:46.000
107,4.4,37.79435,-122.39867,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:47.000
108,4.5,37.79437,-122.39864,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:48.000
109,4.5,37.79438,-122.39861,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:49.000
110,4.6,37.79439,-122.39859,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:50.000
111,4.6,37.7944,-122.39856,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:51.000
112,4.5,37.7944,-122.39853,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:52.000
113,4.5,37.79441,-122.39851,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:53.000
114,4.5,37.79441,-122.39849,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:54.000
115,4.4,37.79442,-122.39847,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:55.000
116,4.4,37.79442,-122.39845,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:56.000
117,4.4,37.79442,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:57.000
118,4.4,37.79442,-122.39843,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:58.000
119,4.4,37.79442,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:01:59.000
120,4.4,37.79442,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:00.000
121,4.4,37.79441,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:01.000
122,4.4,37.79441,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:02.000
123,4.4,37.79441,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:03.000
124,4.4,37.79441,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:04.000
125,4.4,37.79441,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:05.000
126,4.4,37.7944,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:06.000
127,4.4,37.7944,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:07.000
128,4.4,37.7944,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:08.000
129,4.4,37.7944,-122.3984,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:09.000
130,4.4,37.7944,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:10.000
131,4.4,37.7944,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:11.000
132,4.4,37.7944,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:12.000
133,4.4,37.7944,-122.39842,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:13.000
134,4.4,37.79439,-122.39843,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:14.000
135,4.4,37.79439,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:15.000
136,4.4,37.79439,-122.39846,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:16.000
137,4.4,37.79439,-122.39847,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:17.000
138,4.4,37.79439,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:18.000
139,4.4,37.79439,-122.39842,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:19.000
140,4.4,37.79439,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:20.000
141,4.7,37.79447,-122.39847,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:21.000
142,4.8,37.79454,-122.39846,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:22.000
143,5,37.7946,-122.39845,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:23.000
144,4.9,37.79465,-122.39844,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:24.000
145,4.8,37.7947,-122.39841,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:25.000
146,4.7,37.79478,-122.39836,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:26.000
147,4.7,37.79485,-122.39831,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:27.000
148,4.6,37.79491,-122.39827,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:28.000
149,4.6,37.79495,-122.39821,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:29.000
150,4.5,37.79498,-122.39815,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:30.000
151,4.4,37.795,-122.39808,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:31.000
152,4.4,37.79502,-122.39803,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:32.000
153,4.4,37.79503,-122.39799,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:33.000
154,4.4,37.79505,-122.39796,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:34.000
155,4.4,37.79506,-122.39794,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:35.000
156,4.4,37.79507,-122.39794,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:36.000
157,4.4,37.79507,-122.39794,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:37.000
158,4.4,37.79508,-122.39794,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:38.000
159,4.4,37.79509,-122.39795,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:39.000
160,4.4,37.79511,-122.39797,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:40.000
161,4.4,37.79511,-122.39799,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:41.000
162,4.4,37.79513,-122.39801,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:42.000
163,4.3,37.79515,-122.39802,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:43.000
164,4.3,37.79516,-122.39803,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:44.000
165,4.3,37.79519,-122.39803,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:45.000
166,4.3,37.79521,-122.39803,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:46.000
167,4.3,37.79523,-122.39802,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:47.000
168,4.3,37.79526,-122.39801,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:48.000
169,4.3,37.79528,-122.39801,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:49.000
170,4.3,37.7953,-122.39799,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:50.000
171,4.3,37.79533,-122.39798,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:51.000
172,4.4,37.79535,-122.39796,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:52.000
173,4.5,37.79537,-122.39793,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:53.000
174,4.5,37.79539,-122.3979,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:54.000
175,4.6,37.79541,-122.39788,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:55.000
176,4.6,37.79543,-122.39785,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:56.000
177,4.6,37.79545,-122.39782,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:57.000
178,4.6,37.79546,-122.3978,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:58.000
179,4.6,37.79548,-122.39777,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:02:59.000
180,4.5,37.79549,-122.39774,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:00.000
181,4.5,37.7955,-122.39771,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:01.000
182,4.5,37.79552,-122.39769,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:02.000
183,4.5,37.79553,-122.39767,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:03.000
184,4.5,37.79553,-122.39764,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:04.000
185,4.5,37.79554,-122.39762,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:05.000
186,4.5,37.79554,-122.39759,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:06.000
187,4.4,37.79554,-122.39757,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:07.000
188,4.4,37.79555,-122.39754,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:08.000
189,4.4,37.79555,-122.39752,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:09.000
190,4.4,37.79555,-122.39749,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:10.000
191,4.4,37.79555,-122.39747,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:11.000
192,4.3,37.79554,-122.39744,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:12.000
193,4.3,37.79554,-122.39742,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:13.000
194,4.3,37.79554,-122.3974,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:14.000
195,4.3,37.79554,-122.39737,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:15.000
196,4.3,37.79554,-122.39734,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:16.000
197,4.3,37.79555,-122.39732,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:17.000
198,4.3,37.79556,-122.39729,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:18.000
199,4.3,37.79556,-122.39726,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:19.000
200,4.3,37.79557,-122.39723,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:20.000
201,4.3,37.79558,-122.39721,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:21.000
202,4.3,37.79558,-122.39718,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:22.000
203,4.3,37.79559,-122.39715,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:23.000
204,4.3,37.79559,-122.39711,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:24.000
205,4.3,37.7956,-122.39708,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:25.000
206,4.3,37.7956,-122.39704,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:26.000
207,4.3,37.79561,-122.39701,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:27.000
208,4.3,37.79562,-122.39698,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:28.000
209,4.3,37.79562,-122.39695,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:29.000
210,4.3,37.79563,-122.39692,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:30.000
211,4.3,37.79563,-122.3969,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:31.000
212,4.3,37.79563,-122.39688,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:32.000
213,4.4,37.79563,-122.39686,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:33.000
214,4.4,37.79563,-122.39683,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:34.000
215,4.4,37.79562,-122.39681,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:35.000
216,4.4,37.79562,-122.39678,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:36.000
217,4.4,37.79562,-122.39675,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:37.000
218,4.3,37.79561,-122.39673,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:38.000
219,4.3,37.79561,-122.3967,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:39.000
220,4.2,37.79561,-122.39667,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:40.000
221,4.2,37.7956,-122.39664,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:41.000
222,4.2,37.7956,-122.39661,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:42.000
223,4.2,37.79559,-122.39659,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:43.000
224,4.2,37.79559,-122.39656,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:44.000
225,4.1,37.79559,-122.39653,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:45.000
226,4.1,37.79559,-122.39651,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:46.000
227,4.1,37.79559,-122.39648,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:47.000
228,4.1,37.79559,-122.39646,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:48.000
229,4.1,37.7956,-122.39644,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:49.000
230,4.1,37.7956,-122.39641,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:50.000
231,4,37.7956,-122.39639,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:51.000
232,4,37.79561,-122.39637,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:52.000
233,4,37.79561,-122.39635,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:53.000
234,4,37.79562,-122.39633,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:54.000
235,4,37.79562,-122.39631,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:55.000
236,4,37.79562,-122.39629,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:56.000
237,4,37.79563,-122.39627,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:57.000
238,4,37.79563,-122.39625,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:58.000
239,4,37.79562,-122.39623,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:03:59.000
240,4,37.79562,-122.39621,https://www.strava.com/activities/8424619101,Safety Pin Run,2023-01-18T00:04:00.000
