id,ele,name,time,lat,lon,link
"0","30.000000000000000",Matisse Run,2023-04-12T00:00:00.000,"37.79419","-122.41081",https://www.strava.com/activities/8885989922
"1","30.000000000000000",Matisse Run,2023-04-12T00:00:01.000,"37.79419","-122.41081",https://www.strava.com/activities/8885989922
"2","30.000000000000000",Matisse Run,2023-04-12T00:00:02.000,"37.79418","-122.41082",https://www.strava.com/activities/8885989922
"3","30.000000000000000",Matisse Run,2023-04-12T00:00:03.000,"37.79418","-122.41083",https://www.strava.com/activities/8885989922
"4","30.000000000000000",Matisse Run,2023-04-12T00:00:04.000,"37.79418","-122.41084",https://www.strava.com/activities/8885989922
"5","30.000000000000000",Matisse Run,2023-04-12T00:00:05.000,"37.79418","-122.41085",https://www.strava.com/activities/8885989922
"6","30.000000000000000",Matisse Run,2023-04-12T00:00:06.000,"37.79418","-122.41086",https://www.strava.com/activities/8885989922
"7","30.000000000000000",Matisse Run,2023-04-12T00:00:07.000,"37.79418","-122.41088",https://www.strava.com/activities/8885989922
"8","30.000000000000000",Matisse Run,2023-04-12T00:00:08.000,"37.79417","-122.41089",https://www.strava.com/activities/8885989922
"9","30.000000000000000",Matisse Run,2023-04-12T00:00:09.000,"37.79417","-122.41091",https://www.strava.com/activities/8885989922
"10","30.000000000000000",Matisse Run,2023-04-12T00:00:10.000,"37.79417","-122.41093",https://www.strava.com/activities/8885989922
"11","30.000000000000000",Matisse Run,2023-04-12T00:00:11.000,"37.79416","-122.41095",https://www.strava.com/activities/8885989922
"12","30.000000000000000",Matisse Run,2023-04-12T00:00:12.000,"37.79416","-122.41097",https://www.strava.com/activities/8885989922
"13","30.000000000000000",Matisse Run,2023-04-12T00:00:13.000,"37.79416","-122.41099",https://www.strava.com/activities/8885989922
"14","30.000000000000000",Matisse Run,2023-04-12T00:00:14.000,"37.79415","-122.41101",https://www.strava.com/activities/8885989922
"15","30.000000000000000",Matisse Run,2023-04-12T00:00:15.000,"37.79415","-122.41103",https://www.strava.com/activities/8885989922
"16","30.000000000000000",Matisse Run,2023-04-12T00:00:16.000,"37.79415","-122.41105",https://www.strava.com/activities/8885989922
"17","30.000000000000000",Matisse Run,2023-04-12T00:00:17.000,"37.79415","-122.41107",https://www.strava.com/activities/8885989922
"18","30.000000000000000",Matisse Run,2023-04-12T00:00:18.000,"37.79415","-122.41109",https://www.strava.com/activities/8885989922
"19","30.000000000000000",Matisse Run,2023-04-12T00:00:19.000,"37.79414","-122.41112",https://www.strava.com/activities/8885989922
"20","30.000000000000000",Matisse Run,2023-04-12T00:00:20.000,"37.79414","-122.41114",https://www.strava.com/activities/8885989922
"21","30.000000000000000",Matisse Run,2023-04-12T00:00:21.000,"37.79414","-122.41116",https://www.strava.com/activities/8885989922
"22","30.000000000000000",Matisse Run,2023-04-12T00:00:22.000,"37.79414","-122.41118",https://www.strava.com/activities/8885989922
"23","30.000000000000000",Matisse Run,2023-04-12T00:00:23.000,"37.79414","-122.41120",https://www.strava.com/activities/8885989922
"24","30.000000000000000",Matisse Run,2023-04-12T00:00:24.000,"37.79414","-122.41122",https://www.strava.com/activities/8885989922
"25","30.000000000000000",Matisse Run,2023-04-12T00:00:25.000,"37.79413","-122.41124",https://www.strava.com/activities/8885989922
"26","30.000000000000000",Matisse Run,2023-04-12T00:00:26.000,"37.79413","-122.41126",https://www.strava.com/activities/8885989922
"27","30.000000000000000",Matisse Run,2023-04-12T00:00:27.000,"37.79413","-122.41129",https://www.strava.com/activities/8885989922
"28","30.000000000000000",Matisse Run,2023-04-12T00:00:28.000,"37.79413","-122.41131",https://www.strava.com/activities/8885989922
"29","30.000000000000000",Matisse Run,2023-04-12T00:00:29.000,"37.79413","-122.41133",https://www.strava.com/activities/8885989922
"30","30.000000000000000",Matisse Run,2023-04-12T00:00:30.000,"37.79412","-122.41135",https://www.strava.com/activities/8885989922
"31","30.000000000000000",Matisse Run,2023-04-12T00:00:31.000,"37.79411","-122.41137",https://www.strava.com/activities/8885989922
"32","30.000000000000000",Matisse Run,2023-04-12T00:00:32.000,"37.79411","-122.41139",https://www.strava.com/activities/8885989922
"33","30.000000000000000",Matisse Run,2023-04-12T00:00:33.000,"37.79410","-122.41141",https://www.strava.com/activities/8885989922
"34","30.000000000000000",Matisse Run,2023-04-12T00:00:34.000,"37.79409","-122.41143",https://www.strava.com/activities/8885989922
"35","30.000000000000000",Matisse Run,2023-04-12T00:00:35.000,"37.79409","-122.41146",https://www.strava.com/activities/8885989922
"36","30.000000000000000",Matisse Run,2023-04-12T00:00:36.000,"37.79408","-122.41148",https://www.strava.com/activities/8885989922
"37","30.000000000000000",Matisse Run,2023-04-12T00:00:37.000,"37.79407","-122.41150",https://www.strava.com/activities/8885989922
"38","30.000000000000000",Matisse Run,2023-04-12T00:00:38.000,"37.79406","-122.41152",https://www.strava.com/activities/8885989922
"39","30.000000000000000",Matisse Run,2023-04-12T00:00:39.000,"37.79406","-122.41154",https://www.strava.com/activities/8885989922
"40","30.000000000000000",Matisse Run,2023-04-12T00:00:40.000,"37.79405","-122.41156",https://www.strava.com/activities/8885989922
"41","30.000000000000000",Matisse Run,2023-04-12T00:00:41.000,"37.79404","-122.41158",https://www.strava.com/activities/8885989922
"42","30.000000000000000",Matisse Run,2023-04-12T00:00:42.000,"37.79403","-122.41160",https://www.strava.com/activities/8885989922
"43","30.000000000000000",Matisse Run,2023-04-12T00:00:43.000,"37.79402","-122.41163",https://www.strava.com/activities/8885989922
"44","30.000000000000000",Matisse Run,2023-04-12T00:00:44.000,"37.79401","-122.41165",https://www.strava.com/activities/8885989922
"45","30.000000000000000",Matisse Run,2023-04-12T00:00:45.000,"37.79400","-122.41168",https://www.strava.com/activities/8885989922
"46","31.000000000000000",Matisse Run,2023-04-12T00:00:46.000,"37.79399","-122.41171",https://www.strava.com/activities/8885989922
"47","31.000000000000000",Matisse Run,2023-04-12T00:00:47.000,"37.79399","-122.41174",https://www.strava.com/activities/8885989922
"48","31.000000000000000",Matisse Run,2023-04-12T00:00:48.000,"37.79398","-122.41178",https://www.strava.com/activities/8885989922
"49","31.000000000000000",Matisse Run,2023-04-12T00:00:49.000,"37.79398","-122.41178",https://www.strava.com/activities/8885989922
"50","31.000000000000000",Matisse Run,2023-04-12T00:00:50.000,"37.79398","-122.41178",https://www.strava.com/activities/8885989922
"51","31.000000000000000",Matisse Run,2023-04-12T00:00:51.000,"37.79382","-122.41238",https://www.strava.com/activities/8885989922
"52","47.000000000000000",Matisse Run,2023-04-12T00:00:52.000,"37.79381","-122.41238",https://www.strava.com/activities/8885989922
"53","47.000000000000000",Matisse Run,2023-04-12T00:00:53.000,"37.79381","-122.41238",https://www.strava.com/activities/8885989922
"54","47.000000000000000",Matisse Run,2023-04-12T00:00:54.000,"37.79380","-122.41238",https://www.strava.com/activities/8885989922
"55","47.000000000000000",Matisse Run,2023-04-12T00:00:55.000,"37.79379","-122.41238",https://www.strava.com/activities/8885989922
"56","48.000000000000000",Matisse Run,2023-04-12T00:00:56.000,"37.79377","-122.41238",https://www.strava.com/activities/8885989922
"57","48.000000000000000",Matisse Run,2023-04-12T00:00:57.000,"37.79376","-122.41238",https://www.strava.com/activities/8885989922
"58","48.000000000000000",Matisse Run,2023-04-12T00:00:58.000,"37.79375","-122.41238",https://www.strava.com/activities/8885989922
"59","48.000000000000000",Matisse Run,2023-04-12T00:00:59.000,"37.79373","-122.41238",https://www.strava.com/activities/8885989922
"60","48.000000000000000",Matisse Run,2023-04-12T00:01:00.000,"37.79372","-122.41239",https://www.strava.com/activities/8885989922
"61","48.000000000000000",Matisse Run,2023-04-12T00:01:01.000,"37.79370","-122.41239",https://www.strava.com/activities/8885989922
"62","48.000000000000000",Matisse Run,2023-04-12T00:01:02.000,"37.79368","-122.41239",https://www.strava.com/activities/8885989922
"63","48.000000000000000",Matisse Run,2023-04-12T00:01:03.000,"37.79366","-122.41240",https://www.strava.com/activities/8885989922
"64","48.000000000000000",Matisse Run,2023-04-12T00:01:04.000,"37.79365","-122.41241",https://www.strava.com/activities/8885989922
"65","48.000000000000000",Matisse Run,2023-04-12T00:01:05.000,"37.79363","-122.41241",https://www.strava.com/activities/8885989922
"66","48.000000000000000",Matisse Run,2023-04-12T00:01:06.000,"37.79361","-122.41242",https://www.strava.com/activities/8885989922
"67","48.000000000000000",Matisse Run,2023-04-12T00:01:07.000,"37.79359","-122.41243",https://www.strava.com/activities/8885989922
"68","48.000000000000000",Matisse Run,2023-04-12T00:01:08.000,"37.79357","-122.41244",https://www.strava.com/activities/8885989922
"69","48.000000000000000",Matisse Run,2023-04-12T00:01:09.000,"37.79355","-122.41244",https://www.strava.com/activities/8885989922
"70","48.000000000000000",Matisse Run,2023-04-12T00:01:10.000,"37.79354","-122.41245",https://www.strava.com/activities/8885989922
"71","48.000000000000000",Matisse Run,2023-04-12T00:01:11.000,"37.79353","-122.41245",https://www.strava.com/activities/8885989922
"72","48.000000000000000",Matisse Run,2023-04-12T00:01:12.000,"37.79353","-122.41245",https://www.strava.com/activities/8885989922
"73","48.000000000000000",Matisse Run,2023-04-12T00:01:13.000,"37.79352","-122.41245",https://www.strava.com/activities/8885989922
"74","48.000000000000000",Matisse Run,2023-04-12T00:01:14.000,"37.79352","-122.41246",https://www.strava.com/activities/8885989922
"75","48.000000000000000",Matisse Run,2023-04-12T00:01:15.000,"37.79352","-122.41246",https://www.strava.com/activities/8885989922
"76","48.000000000000000",Matisse Run,2023-04-12T00:01:16.000,"37.79352","-122.41248",https://www.strava.com/activities/8885989922
"77","48.000000000000000",Matisse Run,2023-04-12T00:01:17.000,"37.79352","-122.41249",https://www.strava.com/activities/8885989922
"78","48.000000000000000",Matisse Run,2023-04-12T00:01:18.000,"37.79351","-122.41250",https://www.strava.com/activities/8885989922
"79","48.000000000000000",Matisse Run,2023-04-12T00:01:19.000,"37.79351","-122.41252",https://www.strava.com/activities/8885989922
"80","48.000000000000000",Matisse Run,2023-04-12T00:01:20.000,"37.79351","-122.41254",https://www.strava.com/activities/8885989922
"81","48.000000000000000",Matisse Run,2023-04-12T00:01:21.000,"37.79350","-122.41255",https://www.strava.com/activities/8885989922
"82","48.000000000000000",Matisse Run,2023-04-12T00:01:22.000,"37.79350","-122.41258",https://www.strava.com/activities/8885989922
"83","48.000000000000000",Matisse Run,2023-04-12T00:01:23.000,"37.79350","-122.41260",https://www.strava.com/activities/8885989922
"84","48.000000000000000",Matisse Run,2023-04-12T00:01:24.000,"37.79351","-122.41262",https://www.strava.com/activities/8885989922
"85","48.000000000000000",Matisse Run,2023-04-12T00:01:25.000,"37.79351","-122.41264",https://www.strava.com/activities/8885989922
"86","48.000000000000000",Matisse Run,2023-04-12T00:01:26.000,"37.79351","-122.41266",https://www.strava.com/activities/8885989922
"87","48.000000000000000",Matisse Run,2023-04-12T00:01:27.000,"37.79350","-122.41268",https://www.strava.com/activities/8885989922
"88","48.000000000000000",Matisse Run,2023-04-12T00:01:28.000,"37.79350","-122.41270",https://www.strava.com/activities/8885989922
"89","48.000000000000000",Matisse Run,2023-04-12T00:01:29.000,"37.79350","-122.41271",https://www.strava.com/activities/8885989922
"90","48.000000000000000",Matisse Run,2023-04-12T00:01:30.000,"37.79350","-122.41271",https://www.strava.com/activities/8885989922
"91","49.000000000000000",Matisse Run,2023-04-12T00:01:31.000,"37.79350","-122.41272",https://www.strava.com/activities/8885989922
"92","49.000000000000000",Matisse Run,2023-04-12T00:01:32.000,"37.79348","-122.41273",https://www.strava.com/activities/8885989922
"93","49.000000000000000",Matisse Run,2023-04-12T00:01:33.000,"37.79347","-122.41273",https://www.strava.com/activities/8885989922
"94","49.000000000000000",Matisse Run,2023-04-12T00:01:34.000,"37.79345","-122.41273",https://www.strava.com/activities/8885989922
"95","49.000000000000000",Matisse Run,2023-04-12T00:01:35.000,"37.79344","-122.41274",https://www.strava.com/activities/8885989922
"96","49.000000000000000",Matisse Run,2023-04-12T00:01:36.000,"37.79341","-122.41274",https://www.strava.com/activities/8885989922
"97","49.000000000000000",Matisse Run,2023-04-12T00:01:37.000,"37.79339","-122.41275",https://www.strava.com/activities/8885989922
"98","49.000000000000000",Matisse Run,2023-04-12T00:01:38.000,"37.79337","-122.41276",https://www.strava.com/activities/8885989922
"99","49.000000000000000",Matisse Run,2023-04-12T00:01:39.000,"37.79335","-122.41276",https://www.strava.com/activities/8885989922
"100","49.000000000000000",Matisse Run,2023-04-12T00:01:40.000,"37.79333","-122.41277",https://www.strava.com/activities/8885989922
"101","50.000000000000000",Matisse Run,2023-04-12T00:01:41.000,"37.79331","-122.41278",https://www.strava.com/activities/8885989922
"102","50.000000000000000",Matisse Run,2023-04-12T00:01:42.000,"37.79330","-122.41279",https://www.strava.com/activities/8885989922
"103","50.000000000000000",Matisse Run,2023-04-12T00:01:43.000,"37.79328","-122.41280",https://www.strava.com/activities/8885989922
"104","50.000000000000000",Matisse Run,2023-04-12T00:01:44.000,"37.79326","-122.41280",https://www.strava.com/activities/8885989922
"105","50.000000000000000",Matisse Run,2023-04-12T00:01:45.000,"37.79325","-122.41281",https://www.strava.com/activities/8885989922
"106","50.000000000000000",Matisse Run,2023-04-12T00:01:46.000,"37.79323","-122.41280",https://www.strava.com/activities/8885989922
"107","50.000000000000000",Matisse Run,2023-04-12T00:01:47.000,"37.79321","-122.41280",https://www.strava.com/activities/8885989922
"108","50.000000000000000",Matisse Run,2023-04-12T00:01:48.000,"37.79320","-122.41280",https://www.strava.com/activities/8885989922
"109","50.000000000000000",Matisse Run,2023-04-12T00:01:49.000,"37.79318","-122.41280",https://www.strava.com/activities/8885989922
"110","50.000000000000000",Matisse Run,2023-04-12T00:01:50.000,"37.79317","-122.41280",https://www.strava.com/activities/8885989922
"111","51.000000000000000",Matisse Run,2023-04-12T00:01:51.000,"37.79315","-122.41280",https://www.strava.com/activities/8885989922
"112","51.000000000000000",Matisse Run,2023-04-12T00:01:52.000,"37.79314","-122.41279",https://www.strava.com/activities/8885989922
"113","51.000000000000000",Matisse Run,2023-04-12T00:01:53.000,"37.79312","-122.41279",https://www.strava.com/activities/8885989922
"114","51.000000000000000",Matisse Run,2023-04-12T00:01:54.000,"37.79311","-122.41279",https://www.strava.com/activities/8885989922
"115","51.000000000000000",Matisse Run,2023-04-12T00:01:55.000,"37.79309","-122.41278",https://www.strava.com/activities/8885989922
"116","51.000000000000000",Matisse Run,2023-04-12T00:01:56.000,"37.79309","-122.41278",https://www.strava.com/activities/8885989922
"117","51.000000000000000",Matisse Run,2023-04-12T00:01:57.000,"37.79308","-122.41279",https://www.strava.com/activities/8885989922
"118","51.000000000000000",Matisse Run,2023-04-12T00:01:58.000,"37.79307","-122.41279",https://www.strava.com/activities/8885989922
"119","51.000000000000000",Matisse Run,2023-04-12T00:01:59.000,"37.79307","-122.41280",https://www.strava.com/activities/8885989922
"120","51.000000000000000",Matisse Run,2023-04-12T00:02:00.000,"37.79306","-122.41282",https://www.strava.com/activities/8885989922
"121","52.000000000000000",Matisse Run,2023-04-12T00:02:01.000,"37.79306","-122.41283",https://www.strava.com/activities/8885989922
"122","52.000000000000000",Matisse Run,2023-04-12T00:02:02.000,"37.79306","-122.41285",https://www.strava.com/activities/8885989922
"123","52.000000000000000",Matisse Run,2023-04-12T00:02:03.000,"37.79305","-122.41287",https://www.strava.com/activities/8885989922
"124","52.000000000000000",Matisse Run,2023-04-12T00:02:04.000,"37.79305","-122.41289",https://www.strava.com/activities/8885989922
"125","52.000000000000000",Matisse Run,2023-04-12T00:02:05.000,"37.79305","-122.41291",https://www.strava.com/activities/8885989922
"126","52.000000000000000",Matisse Run,2023-04-12T00:02:06.000,"37.79304","-122.41293",https://www.strava.com/activities/8885989922
"127","52.000000000000000",Matisse Run,2023-04-12T00:02:07.000,"37.79304","-122.41295",https://www.strava.com/activities/8885989922
"128","52.000000000000000",Matisse Run,2023-04-12T00:02:08.000,"37.79304","-122.41297",https://www.strava.com/activities/8885989922
"129","52.000000000000000",Matisse Run,2023-04-12T00:02:09.000,"37.79303","-122.41300",https://www.strava.com/activities/8885989922
"130","52.000000000000000",Matisse Run,2023-04-12T00:02:10.000,"37.79303","-122.41302",https://www.strava.com/activities/8885989922
"131","53.000000000000000",Matisse Run,2023-04-12T00:02:11.000,"37.79302","-122.41304",https://www.strava.com/activities/8885989922
"132","53.000000000000000",Matisse Run,2023-04-12T00:02:12.000,"37.79302","-122.41306",https://www.strava.com/activities/8885989922
"133","53.000000000000000",Matisse Run,2023-04-12T00:02:13.000,"37.79301","-122.41308",https://www.strava.com/activities/8885989922
"134","53.000000000000000",Matisse Run,2023-04-12T00:02:14.000,"37.79300","-122.41310",https://www.strava.com/activities/8885989922
"135","53.000000000000000",Matisse Run,2023-04-12T00:02:15.000,"37.79299","-122.41312",https://www.strava.com/activities/8885989922
"136","54.000000000000000",Matisse Run,2023-04-12T00:02:16.000,"37.79299","-122.41314",https://www.strava.com/activities/8885989922
"137","54.000000000000000",Matisse Run,2023-04-12T00:02:17.000,"37.79298","-122.41316",https://www.strava.com/activities/8885989922
"138","54.000000000000000",Matisse Run,2023-04-12T00:02:18.000,"37.79298","-122.41318",https://www.strava.com/activities/8885989922
"139","54.000000000000000",Matisse Run,2023-04-12T00:02:19.000,"37.79298","-122.41320",https://www.strava.com/activities/8885989922
"140","54.000000000000000",Matisse Run,2023-04-12T00:02:20.000,"37.79297","-122.41322",https://www.strava.com/activities/8885989922
"141","55.000000000000000",Matisse Run,2023-04-12T00:02:21.000,"37.79297","-122.41324",https://www.strava.com/activities/8885989922
"142","55.000000000000000",Matisse Run,2023-04-12T00:02:22.000,"37.79297","-122.41326",https://www.strava.com/activities/8885989922
"143","55.000000000000000",Matisse Run,2023-04-12T00:02:23.000,"37.79296","-122.41328",https://www.strava.com/activities/8885989922
"144","55.000000000000000",Matisse Run,2023-04-12T00:02:24.000,"37.79296","-122.41330",https://www.strava.com/activities/8885989922
"145","55.000000000000000",Matisse Run,2023-04-12T00:02:25.000,"37.79295","-122.41332",https://www.strava.com/activities/8885989922
"146","56.000000000000000",Matisse Run,2023-04-12T00:02:26.000,"37.79295","-122.41335",https://www.strava.com/activities/8885989922
"147","56.000000000000000",Matisse Run,2023-04-12T00:02:27.000,"37.79294","-122.41337",https://www.strava.com/activities/8885989922
"148","56.000000000000000",Matisse Run,2023-04-12T00:02:28.000,"37.79294","-122.41339",https://www.strava.com/activities/8885989922
"149","56.000000000000000",Matisse Run,2023-04-12T00:02:29.000,"37.79294","-122.41342",https://www.strava.com/activities/8885989922
"150","56.000000000000000",Matisse Run,2023-04-12T00:02:30.000,"37.79294","-122.41344",https://www.strava.com/activities/8885989922
"151","57.000000000000000",Matisse Run,2023-04-12T00:02:31.000,"37.79294","-122.41346",https://www.strava.com/activities/8885989922
"152","57.000000000000000",Matisse Run,2023-04-12T00:02:32.000,"37.79293","-122.41348",https://www.strava.com/activities/8885989922
"153","57.000000000000000",Matisse Run,2023-04-12T00:02:33.000,"37.79293","-122.41351",https://www.strava.com/activities/8885989922
"154","57.000000000000000",Matisse Run,2023-04-12T00:02:34.000,"37.79292","-122.41353",https://www.strava.com/activities/8885989922
"155","57.000000000000000",Matisse Run,2023-04-12T00:02:35.000,"37.79292","-122.41355",https://www.strava.com/activities/8885989922
"156","58.000000000000000",Matisse Run,2023-04-12T00:02:36.000,"37.79291","-122.41357",https://www.strava.com/activities/8885989922
"157","58.000000000000000",Matisse Run,2023-04-12T00:02:37.000,"37.79291","-122.41359",https://www.strava.com/activities/8885989922
"158","58.000000000000000",Matisse Run,2023-04-12T00:02:38.000,"37.79290","-122.41361",https://www.strava.com/activities/8885989922
"159","58.000000000000000",Matisse Run,2023-04-12T00:02:39.000,"37.79290","-122.41363",https://www.strava.com/activities/8885989922
"160","58.000000000000000",Matisse Run,2023-04-12T00:02:40.000,"37.79289","-122.41365",https://www.strava.com/activities/8885989922
"161","59.000000000000000",Matisse Run,2023-04-12T00:02:41.000,"37.79289","-122.41367",https://www.strava.com/activities/8885989922
"162","59.000000000000000",Matisse Run,2023-04-12T00:02:42.000,"37.79289","-122.41369",https://www.strava.com/activities/8885989922
"163","59.000000000000000",Matisse Run,2023-04-12T00:02:43.000,"37.79289","-122.41371",https://www.strava.com/activities/8885989922
"164","59.000000000000000",Matisse Run,2023-04-12T00:02:44.000,"37.79288","-122.41373",https://www.strava.com/activities/8885989922
"165","59.000000000000000",Matisse Run,2023-04-12T00:02:45.000,"37.79288","-122.41374",https://www.strava.com/activities/8885989922
"166","60.000000000000000",Matisse Run,2023-04-12T00:02:46.000,"37.79287","-122.41376",https://www.strava.com/activities/8885989922
"167","60.000000000000000",Matisse Run,2023-04-12T00:02:47.000,"37.79287","-122.41378",https://www.strava.com/activities/8885989922
"168","60.000000000000000",Matisse Run,2023-04-12T00:02:48.000,"37.79286","-122.41380",https://www.strava.com/activities/8885989922
"169","60.000000000000000",Matisse Run,2023-04-12T00:02:49.000,"37.79286","-122.41382",https://www.strava.com/activities/8885989922
"170","60.000000000000000",Matisse Run,2023-04-12T00:02:50.000,"37.79285","-122.41384",https://www.strava.com/activities/8885989922
"171","61.000000000000000",Matisse Run,2023-04-12T00:02:51.000,"37.79285","-122.41385",https://www.strava.com/activities/8885989922
"172","61.000000000000000",Matisse Run,2023-04-12T00:02:52.000,"37.79284","-122.41387",https://www.strava.com/activities/8885989922
"173","61.000000000000000",Matisse Run,2023-04-12T00:02:53.000,"37.79284","-122.41389",https://www.strava.com/activities/8885989922
"174","62.000000000000000",Matisse Run,2023-04-12T00:02:54.000,"37.79284","-122.41391",https://www.strava.com/activities/8885989922
"175","62.000000000000000",Matisse Run,2023-04-12T00:02:55.000,"37.79283","-122.41393",https://www.strava.com/activities/8885989922
"176","63.000000000000000",Matisse Run,2023-04-12T00:02:56.000,"37.79283","-122.41395",https://www.strava.com/activities/8885989922
"177","63.000000000000000",Matisse Run,2023-04-12T00:02:57.000,"37.79283","-122.41397",https://www.strava.com/activities/8885989922
"178","63.000000000000000",Matisse Run,2023-04-12T00:02:58.000,"37.79282","-122.41399",https://www.strava.com/activities/8885989922
"179","63.000000000000000",Matisse Run,2023-04-12T00:02:59.000,"37.79282","-122.41400",https://www.strava.com/activities/8885989922
"180","63.000000000000000",Matisse Run,2023-04-12T00:03:00.000,"37.79281","-122.41402",https://www.strava.com/activities/8885989922
"181","64.000000000000000",Matisse Run,2023-04-12T00:03:01.000,"37.79281","-122.41404",https://www.strava.com/activities/8885989922
"182","64.000000000000000",Matisse Run,2023-04-12T00:03:02.000,"37.79281","-122.41405",https://www.strava.com/activities/8885989922
"183","64.000000000000000",Matisse Run,2023-04-12T00:03:03.000,"37.79280","-122.41407",https://www.strava.com/activities/8885989922
"184","64.000000000000000",Matisse Run,2023-04-12T00:03:04.000,"37.79280","-122.41409",https://www.strava.com/activities/8885989922
"185","64.000000000000000",Matisse Run,2023-04-12T00:03:05.000,"37.79279","-122.41411",https://www.strava.com/activities/8885989922
"186","65.000000000000000",Matisse Run,2023-04-12T00:03:06.000,"37.79279","-122.41413",https://www.strava.com/activities/8885989922
"187","65.000000000000000",Matisse Run,2023-04-12T00:03:07.000,"37.79279","-122.41414",https://www.strava.com/activities/8885989922
"188","65.000000000000000",Matisse Run,2023-04-12T00:03:08.000,"37.79278","-122.41416",https://www.strava.com/activities/8885989922
"189","66.000000000000000",Matisse Run,2023-04-12T00:03:09.000,"37.79278","-122.41418",https://www.strava.com/activities/8885989922
"190","66.000000000000000",Matisse Run,2023-04-12T00:03:10.000,"37.79278","-122.41420",https://www.strava.com/activities/8885989922
"191","67.000000000000000",Matisse Run,2023-04-12T00:03:11.000,"37.79277","-122.41422",https://www.strava.com/activities/8885989922
"192","67.000000000000000",Matisse Run,2023-04-12T00:03:12.000,"37.79277","-122.41423",https://www.strava.com/activities/8885989922
"193","67.000000000000000",Matisse Run,2023-04-12T00:03:13.000,"37.79276","-122.41425",https://www.strava.com/activities/8885989922
"194","67.000000000000000",Matisse Run,2023-04-12T00:03:14.000,"37.79277","-122.41427",https://www.strava.com/activities/8885989922
"195","67.000000000000000",Matisse Run,2023-04-12T00:03:15.000,"37.79277","-122.41428",https://www.strava.com/activities/8885989922
"196","68.000000000000000",Matisse Run,2023-04-12T00:03:16.000,"37.79276","-122.41429",https://www.strava.com/activities/8885989922
"197","68.000000000000000",Matisse Run,2023-04-12T00:03:17.000,"37.79276","-122.41429",https://www.strava.com/activities/8885989922
"198","68.000000000000000",Matisse Run,2023-04-12T00:03:18.000,"37.79276","-122.41430",https://www.strava.com/activities/8885989922
"199","68.000000000000000",Matisse Run,2023-04-12T00:03:19.000,"37.79275","-122.41430",https://www.strava.com/activities/8885989922
"200","68.000000000000000",Matisse Run,2023-04-12T00:03:20.000,"37.79274","-122.41430",https://www.strava.com/activities/8885989922
"201","69.000000000000000",Matisse Run,2023-04-12T00:03:21.000,"37.79273","-122.41431",https://www.strava.com/activities/8885989922
"202","69.000000000000000",Matisse Run,2023-04-12T00:03:22.000,"37.79272","-122.41432",https://www.strava.com/activities/8885989922
"203","69.000000000000000",Matisse Run,2023-04-12T00:03:23.000,"37.79270","-122.41432",https://www.strava.com/activities/8885989922
"204","69.000000000000000",Matisse Run,2023-04-12T00:03:24.000,"37.79269","-122.41433",https://www.strava.com/activities/8885989922
"205","69.000000000000000",Matisse Run,2023-04-12T00:03:25.000,"37.79268","-122.41434",https://www.strava.com/activities/8885989922
"206","70.000000000000000",Matisse Run,2023-04-12T00:03:26.000,"37.79266","-122.41434",https://www.strava.com/activities/8885989922
"207","70.000000000000000",Matisse Run,2023-04-12T00:03:27.000,"37.79265","-122.41435",https://www.strava.com/activities/8885989922
"208","70.000000000000000",Matisse Run,2023-04-12T00:03:28.000,"37.79263","-122.41435",https://www.strava.com/activities/8885989922
"209","70.000000000000000",Matisse Run,2023-04-12T00:03:29.000,"37.79262","-122.41435",https://www.strava.com/activities/8885989922
"210","70.000000000000000",Matisse Run,2023-04-12T00:03:30.000,"37.79260","-122.41434",https://www.strava.com/activities/8885989922
"211","71.000000000000000",Matisse Run,2023-04-12T00:03:31.000,"37.79259","-122.41433",https://www.strava.com/activities/8885989922
"212","71.000000000000000",Matisse Run,2023-04-12T00:03:32.000,"37.79257","-122.41433",https://www.strava.com/activities/8885989922
"213","71.000000000000000",Matisse Run,2023-04-12T00:03:33.000,"37.79255","-122.41432",https://www.strava.com/activities/8885989922
"214","71.000000000000000",Matisse Run,2023-04-12T00:03:34.000,"37.79253","-122.41432",https://www.strava.com/activities/8885989922
"215","71.000000000000000",Matisse Run,2023-04-12T00:03:35.000,"37.79251","-122.41431",https://www.strava.com/activities/8885989922
"216","72.000000000000000",Matisse Run,2023-04-12T00:03:36.000,"37.79249","-122.41431",https://www.strava.com/activities/8885989922
"217","72.000000000000000",Matisse Run,2023-04-12T00:03:37.000,"37.79247","-122.41430",https://www.strava.com/activities/8885989922
"218","72.000000000000000",Matisse Run,2023-04-12T00:03:38.000,"37.79245","-122.41430",https://www.strava.com/activities/8885989922
"219","72.000000000000000",Matisse Run,2023-04-12T00:03:39.000,"37.79244","-122.41430",https://www.strava.com/activities/8885989922
"220","72.000000000000000",Matisse Run,2023-04-12T00:03:40.000,"37.79242","-122.41429",https://www.strava.com/activities/8885989922
"221","72.000000000000000",Matisse Run,2023-04-12T00:03:41.000,"37.79240","-122.41429",https://www.strava.com/activities/8885989922
"222","72.000000000000000",Matisse Run,2023-04-12T00:03:42.000,"37.79238","-122.41429",https://www.strava.com/activities/8885989922
"223","72.000000000000000",Matisse Run,2023-04-12T00:03:43.000,"37.79236","-122.41428",https://www.strava.com/activities/8885989922
"224","72.000000000000000",Matisse Run,2023-04-12T00:03:44.000,"37.79235","-122.41428",https://www.strava.com/activities/8885989922
