longitude,latitude
"106.329354","10.625977"
"106.329354","10.625977"
"106.329354","10.625977"
"106.329354","10.625977"
"106.329354","10.625977"
"106.410272","10.585503"
"106.410272","10.585503"
"106.410272","10.585503"
"106.410272","10.585503"
"106.410272","10.585503"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.442247","10.529001"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.400477","10.500483"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"105.739674","11.005204"
"105.739674","11.005204"
"105.739674","11.005204"
"105.739674","11.005204"
"105.785947","10.815013"
"105.785947","10.815013"
"105.785947","10.815013"
"105.785947","10.815013"
"105.808263","10.937064"
"105.808263","10.937064"
"105.808263","10.937064"
"105.808263","10.937064"
"105.808263","10.937064"
"105.810608","10.87512"
"105.810608","10.87512"
"105.810608","10.87512"
"105.742914","10.917168"
"105.742914","10.917168"
"105.698213","10.953157"
"105.698213","10.953157"
"105.698213","10.953157"
"105.698213","10.953157"
"105.835286","10.916113"
"105.835286","10.916113"
"105.835286","10.916113"
"105.835286","10.916113"
"105.835286","10.916113"
"105.759827","10.852097"
"105.759827","10.852097"
"105.870386","10.838326"
"105.870386","10.838326"
"105.870386","10.838326"
"105.870386","10.838326"
"106.220373","10.977137"
"106.220373","10.977137"
"106.220373","10.977137"
"106.220373","10.977137"
"106.210189","10.927541"
"106.210189","10.927541"
"106.210189","10.927541"
"106.210189","10.927541"
"106.210189","10.927541"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.209497","10.80601"
"106.209497","10.80601"
"106.209497","10.80601"
"106.26089","10.805697"
"106.26089","10.805697"
"106.26089","10.805697"
"106.26089","10.805697"
"106.26089","10.805697"
"106.368934","10.812537"
"106.260756","10.946096"
"106.260756","10.946096"
"106.303777","10.866485"
"106.303777","10.866485"
"106.284445","10.841905"
"106.284445","10.841905"
"106.284445","10.841905"
"106.284445","10.841905"
"106.284445","10.841905"
"106.704443","10.492137"
"106.704443","10.492137"
"106.67791","10.463417"
"106.67791","10.463417"
"106.67791","10.463417"
"106.503167","10.603074"
"106.503167","10.603074"
"106.588515","10.586591"
"106.588515","10.586591"
"106.588515","10.586591"
"106.588515","10.586591"
"106.588515","10.586591"
"106.588515","10.586591"
"106.565957","10.607853"
"106.565957","10.607853"
"106.565957","10.607853"
"106.565957","10.607853"
"106.565957","10.607853"
"106.565957","10.607853"
"106.565957","10.607853"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.589192","10.618588"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.578874","10.51371"
"106.537109","10.597909"
"106.537109","10.597909"
"106.537109","10.597909"
"106.537109","10.597909"
"106.593165","10.491779"
"106.593165","10.491779"
"106.593165","10.491779"
"106.593165","10.491779"
"106.593165","10.491779"
"106.593165","10.491779"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.608251","10.460844"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.611302","10.524565"
"106.572762","10.564318"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.477762","10.436687"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.465469","10.509201"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.461854","10.430506"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.473587","10.476827"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.449952","10.414686"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.486179","10.500791"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.50541","10.471636"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.557518","10.430325"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.562385","10.445172"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.354041","10.566336"
"106.518667","10.454961"
"106.518667","10.454961"
"106.518667","10.454961"
"106.510764","10.666542"
"106.510764","10.666542"
"106.510764","10.666542"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.440442","10.473716"
"106.471275","10.658337"
"106.471275","10.658337"
"106.044991","10.544338"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.443256","10.721051"
"106.510668","10.666647"
"106.510668","10.666647"
"106.510668","10.666647"
"106.510668","10.666647"
"106.42272","10.71969"
"106.539448","10.683142"
"106.539448","10.683142"
"106.221441","10.979577"
"106.221441","10.979577"
"106.221441","10.979577"
"106.356496","10.900556"
"105.943503","10.627518"
"105.929721","10.817538"
"106.048775","10.79005"
"106.67847","10.609862"
"106.61981","10.590436"
"106.61981","10.590436"
"106.606805","10.638961"
"106.611395","10.629335"
"106.611395","10.629335"
"106.608251","10.460844"
"106.592661","10.494638"
"106.621182","10.489599"
"106.611587","10.527246"
"106.611587","10.527246"
"106.611587","10.527246"
"106.611587","10.527246"
"106.142475","10.594026"
"106.182983","10.663427"
"106.182983","10.663427"
"106.182983","10.663427"
"106.182983","10.663427"
"106.182983","10.663427"
"106.182983","10.663427"
"106.182983","10.663427"
"106.473587","10.476827"
"106.449952","10.414686"
"106.510764","10.666542"
"106.510764","10.666542"
"106.562321","10.445235"
"106.55755","10.430399"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.288324","10.663223"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.351969","10.632563"
"106.329193","10.625893"
"106.261261","10.678364"
"105.787878","10.805856"
"105.787878","10.805856"
"105.787878","10.805856"
"105.742914","10.917168"
"105.973428","10.573198"
"106.440616","10.547106"
"106.633548","10.605887"
"106.633548","10.605887"
"106.690246","10.632157"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.522353","10.496829"
"106.486179","10.500791"
"106.449952","10.414686"
"105.904576","10.79656"
"106.17225","10.773769"
"106.122791","10.635394"
"106.122791","10.635394"
"106.145966","10.688629"
"106.215412","10.656041"
"106.256656","10.636325"
"106.256656","10.636325"
"106.028825","10.659343"
"106.368509","10.660788"
"106.368509","10.660788"
"105.886893","10.638058"
"106.044991","10.544338"
"106.608251","10.460844"
"106.608251","10.460844"
"106.593187","10.491842"
"106.593187","10.491842"
"106.67791","10.463417"
"106.537152","10.597666"
"106.210103","10.92751"
"106.210103","10.92751"
"106.210103","10.92751"
"106.368934","10.812537"
"106.368934","10.812537"
"106.287214","10.835634"
"106.425507","10.605823"
"106.425507","10.605823"
"106.425507","10.605823"
"106.425507","10.605823"
"106.343438","10.584377"
"106.329258","10.625893"
"106.354041","10.566336"
"106.518517","10.454866"
"106.510764","10.666542"
"106.443149","10.721019"
"106.443149","10.721019"
"106.652458","10.540198"
"106.60674","10.638834"
"106.60674","10.638834"
"106.60674","10.638834"
"106.60674","10.638834"
"106.60674","10.638834"
"106.60674","10.638834"
"106.579046","10.512697"
"106.579046","10.512697"
"105.765758","10.803185"
"106.378599","10.548153"
"106.378599","10.548153"
"106.414766","10.539609"
"106.400369","10.500388"
"106.55755","10.430399"
"106.55755","10.430399"
"106.55755","10.430399"
"106.522449","10.496734"
"106.48053","10.536437"
"106.516399","10.538611"
"105.723871","10.87174"
"105.881462","10.744663"
"106.522331","10.496808"
"106.522331","10.496808"
"106.522331","10.496808"
"106.2227","10.887389"
"105.92971","10.817506"
"106.293311","10.620614"
"106.239406","10.746449"
"106.239406","10.746449"
"106.239406","10.746449"
"106.239406","10.746449"
"106.239406","10.746449"
"106.215497","10.656052"
"106.17225","10.773769"
"106.260858","10.805718"
"106.260756","10.946096"
"105.881462","10.744663"
"106.015155","10.745222"
"106.048743","10.790134"
"106.048743","10.790134"
"105.901952","10.830728"
"106.044991","10.544338"
"106.044991","10.544338"
"105.886893","10.638058"
"105.973363","10.573061"
"105.973363","10.573061"
"106.044991","10.544338"
"106.440616","10.547106"
"106.440616","10.547106"
"106.261261","10.678364"
"106.261261","10.678364"
"105.698164","10.951077"
"106.54413","10.488197"
"105.592355","10.904955"
"105.719834","10.716933"
"105.626379","10.859839"
"106.443192","10.721051"
"106.40497","10.769528"
"106.40497","10.769528"
"106.589267","10.618672"
"106.589267","10.618672"
"106.589267","10.618672"
"106.589267","10.618672"
"106.589267","10.618672"
"106.566054","10.607916"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.603293","10.554483"
"106.588457","10.586701"
"106.588457","10.586701"
"106.608251","10.460844"
"106.102721","10.692302"
"105.943503","10.627518"
"106.303777","10.866485"
"106.303777","10.866485"
"106.303777","10.866485"
"106.611395","10.629335"
"106.611395","10.629335"
"106.621182","10.489599"
"106.486179","10.500791"
"106.473587","10.476827"
"106.449952","10.414686"
"106.449952","10.414686"
"106.536602","10.641463"
"106.480508","10.536353"
"106.510679","10.666615"
"105.973363","10.573061"
"106.562289","10.445288"
"106.55755","10.430399"
"106.55755","10.430399"
"106.55755","10.430399"
"106.440616","10.547106"
"106.425507","10.605823"
"106.329322","10.625904"
"106.467234","10.565655"
"106.240169","10.751032"
"106.145966","10.688629"
"106.183445","10.663248"
"106.183445","10.663248"
"106.690107","10.632146"
"106.2227","10.887389"
"106.447136","10.808107"
"106.562343","10.445193"
"106.562343","10.445193"
"106.440442","10.473716"
"106.55755","10.430399"
"106.55755","10.430399"
"106.405002","10.769517"
"106.510668","10.666594"
"106.510668","10.666594"
"106.469855","10.654667"
"105.929656","10.817527"
"105.958065","10.851263"
"106.031753","10.642766"
"106.008426","10.618711"
"105.941461","10.782693"
"105.835286","10.916113"
"105.869961","10.835547"
"105.869961","10.835547"
"105.869961","10.835547"
"105.869961","10.835547"
"106.356496","10.900556"
"106.210103","10.92751"
"106.368934","10.812537"
"106.260756","10.946096"
"106.480573","10.536426"
"106.105403","10.628225"
"106.105403","10.628225"
"106.145966","10.688629"
"106.145966","10.688629"
"106.102721","10.692302"
"106.17225","10.773769"
"105.941332","10.782672"
"106.536688","10.641431"
"106.221441","10.979577"
"106.447303","10.586879"
"106.71413","10.57007"
"106.261261","10.678364"
"106.261261","10.678364"
"106.261261","10.678364"
"106.215497","10.656052"
"106.008426","10.618711"
"105.973363","10.573061"
"106.044991","10.544338"
"106.293389","10.967387"
"106.293389","10.967387"
"106.418472","10.845141"
"106.480573","10.536426"
"106.467186","10.554866"
"106.54413","10.488197"
"105.810608","10.87512"
"105.739674","11.005204"
"105.782155","10.662089"
"106.353088","10.615661"
"106.368509","10.660788"
"106.368509","10.660788"
"105.901952","10.830728"
"106.145966","10.688629"
"105.973428","10.573198"
"105.973428","10.573198"
"106.449952","10.414686"
"106.473587","10.476827"
"106.473587","10.476827"
"105.734682","10.851288"
"106.510668","10.666594"
"105.739674","11.005204"
"106.539448","10.683142"
"105.742914","10.917168"
"106.048743","10.790134"
"106.048743","10.790134"
"106.368509","10.660788"
"106.288324","10.663223"
"106.368934","10.812537"
"106.209497","10.80601"
"106.210103","10.92751"
"106.449127","10.637947"
"106.400369","10.500388"
"106.440616","10.547106"
"106.440616","10.547106"
"106.440616","10.547106"
"106.392789","10.566318"
"106.392789","10.566318"
"106.392789","10.566318"
"105.943503","10.627518"
"105.92436","10.637463"
"106.261261","10.678364"
"106.261261","10.678364"
"106.261261","10.678364"
"106.288324","10.663223"
"106.288324","10.663223"
"106.368509","10.660788"
"106.368509","10.660788"
"106.368509","10.660788"
"106.425507","10.605823"
"106.425507","10.605823"
"106.351969","10.632563"
"106.105403","10.628225"
"106.293311","10.620614"
"106.293311","10.620614"
"106.293311","10.620614"
"106.293311","10.620614"
"106.256656","10.636325"
"106.17225","10.773769"
"106.17225","10.773769"
"106.102721","10.692302"
"106.102721","10.692302"
"106.469855","10.654667"
"106.539448","10.683142"
"106.539448","10.683142"
"106.427704","10.659562"
"105.958065","10.851263"
"105.958065","10.851263"
"105.904576","10.79656"
"105.929656","10.817527"
"105.901952","10.830728"
"106.566054","10.607916"
"106.566054","10.607916"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.621182","10.489599"
"106.579046","10.512697"
"106.704443","10.492137"
"106.480573","10.536426"
"106.467186","10.554866"
"106.467186","10.554866"
"106.467186","10.554866"
"106.510764","10.666542"
"106.461854","10.430506"
"106.473587","10.476827"
"106.260858","10.805718"
"106.209497","10.80601"
"106.209497","10.80601"
"106.209497","10.80601"
"106.221441","10.979577"
"106.221441","10.979577"
"106.690107","10.632146"
"106.633548","10.605887"
"106.635201","10.565006"
"105.734682","10.851288"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.71413","10.57007"
"106.335037","10.93352"
"105.973428","10.573198"
"106.048743","10.790134"
"105.563313","10.932004"
"105.648306","10.809619"
"105.592355","10.904955"
"106.368509","10.660788"
"106.015155","10.745222"
"106.044991","10.544338"
"105.929656","10.817527"
"105.904576","10.79656"
"106.414766","10.539609"
"106.392789","10.566318"
"106.354041","10.566336"
"106.354041","10.566336"
"106.354041","10.566336"
"106.261261","10.678364"
"106.353088","10.615661"
"106.353088","10.615661"
"106.353088","10.615661"
"106.288324","10.663223"
"106.221441","10.979577"
"106.221441","10.979577"
"106.303777","10.866485"
"106.303777","10.866485"
"106.303777","10.866485"
"106.2227","10.887389"
"106.2227","10.887389"
"106.2227","10.887389"
"106.260756","10.946096"
"106.260756","10.946096"
"106.209497","10.80601"
"106.440442","10.473716"
"106.440442","10.473716"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.452032","10.461577"
"106.473587","10.476827"
"106.67791","10.463417"
"106.579046","10.512697"
"106.579046","10.512697"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.603293","10.554483"
"106.566054","10.607916"
"106.566054","10.607916"
"106.566054","10.607916"
"106.566054","10.607916"
"106.469855","10.654667"
"106.469855","10.654667"
"106.469855","10.654667"
"106.044991","10.544338"
"106.533684","10.639531"
"106.533684","10.639531"
"106.525314","10.634574"
"106.525314","10.634574"
"106.438565","10.749282"
"106.690107","10.632146"
"106.633548","10.605887"
"106.652458","10.540198"
"106.447136","10.808107"
"106.356496","10.900556"
"106.183445","10.663248"
"106.145966","10.688629"
"105.808263","10.937064"
"105.759827","10.852097"
"106.480573","10.536426"
"106.54413","10.488197"
"106.54413","10.488197"
"106.495842","10.520883"
"106.495842","10.520883"
"106.495842","10.520883"
"105.742914","10.917168"
"106.55755","10.430399"
"106.544338","10.566356"
"106.375676","10.587786"
"106.287214","10.835634"
"106.287214","10.835634"
"106.287214","10.835634"
"105.971304","10.758778"
"106.480573","10.536426"
"106.400369","10.500388"
"106.400369","10.500388"
"106.414766","10.539609"
"106.414766","10.539609"
"106.048743","10.790134"
"106.353088","10.615661"
"106.354041","10.566336"
"105.794051","10.73294"
"106.486179","10.500791"
"106.486179","10.500791"
"106.368509","10.660788"
"105.808263","10.937064"
"105.835286","10.916113"
"106.368934","10.812537"
"106.260756","10.946096"
"106.260756","10.946096"
"106.621182","10.489599"
"106.440616","10.547106"
"106.467234","10.565655"
"106.467234","10.565655"
"106.467234","10.565655"
"106.495842","10.520883"
"106.67847","10.609862"
"106.525314","10.634574"
"106.469855","10.654667"
"105.929656","10.817527"
"105.904576","10.79656"
"105.904576","10.79656"
"106.215497","10.656052"
"106.183445","10.663248"
"105.663422","10.925988"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.378631","10.548174"
"106.335037","10.93352"
"106.210103","10.92751"
"106.293311","10.620614"
"106.679468","10.570715"
"106.522331","10.496808"
"106.704443","10.492137"
"106.486179","10.500791"
"106.486179","10.500791"
"106.672684","10.532986"
"106.702193","10.533842"
"106.210103","10.92751"
"106.67847","10.609862"
"106.588457","10.586701"
"106.588457","10.586701"
"106.447136","10.808107"
"106.447303","10.586879"
"106.566054","10.607916"
"106.566054","10.607916"
"106.621182","10.489599"
"106.621182","10.489599"
"105.734682","10.851288"
"106.368509","10.660788"
"106.102721","10.692302"
"106.145966","10.688629"
"106.375676","10.587786"
"106.375676","10.587786"
"106.375676","10.587786"
"106.048743","10.790134"
"106.288324","10.663223"
"105.794051","10.73294"
"106.621182","10.489599"
"105.929656","10.817527"
"106.60674","10.638834"
"106.611395","10.629335"
"106.611395","10.629335"
"106.633548","10.605887"
"106.633548","10.605887"
"106.633548","10.605887"
"106.633548","10.605887"
"106.449127","10.637947"
"106.449127","10.637947"
"106.048743","10.790134"
"106.048743","10.790134"
"106.510764","10.666542"
"106.510764","10.666542"
"106.510764","10.666542"
"106.510764","10.666542"
"106.510764","10.666542"
"106.510764","10.666542"
"106.449952","10.414686"
"106.449952","10.414686"
"106.368934","10.812537"
"106.303777","10.866485"
"106.303777","10.866485"
"106.539448","10.683142"
"106.539448","10.683142"
"106.539448","10.683142"
"106.510668","10.666594"
"106.418472","10.845141"
"106.354041","10.566336"
"105.808263","10.937064"
"106.343438","10.584377"
"106.539448","10.683142"
"106.210103","10.92751"
"106.368934","10.812537"
"106.368934","10.812537"
"106.71413","10.57007"
"105.941332","10.782672"
"106.368509","10.660788"
"105.742914","10.917168"
"106.427704","10.659562"
"105.89469","10.280586"
"106.332144","10.346533"
"106.274151","10.334902"
"106.189864","10.418904"
"106.723629","10.439663"
"106.545438","10.282708"
"106.7016","10.381383"
"106.739475","10.318989"
"106.722715","10.297309"
"106.654004","10.36007"
"106.655868","10.267859"
"106.477386","10.325672"
"106.334843","10.344348"
"106.431231","10.327121"
"106.762329","10.406011"
"106.780101","10.292917"
"106.026739","10.327486"
"106.122356","10.402493"
"106.367659","10.347959"
"105.840473","10.322699"
"106.247072","10.353657"
"106.377756","10.350038"
"106.409846","10.33919"
"106.599045","10.389864"
"106.588515","10.414743"
"106.570131","10.40998"
"106.570159","10.410025"
"106.56233","10.392338"
"106.52648","10.427434"
"106.530213","10.414909"
"106.583027","10.388007"
"106.570356","10.38406"
"106.580569","10.367177"
"106.592964","10.373991"
"106.599473","10.382791"
"106.558464","10.34911"
"106.529412","10.357113"
"106.557233","10.332021"
"106.522448","10.359065"
"106.557142","10.331858"
"106.560309","10.356232"
"106.529659","10.357302"
"106.543955","10.339551"
"106.625532","10.418415"
"106.642851","10.459143"
"106.608623","10.425144"
"106.601506","10.431927"
"106.21109","10.364473"
"106.20164","10.360942"
"106.223085","10.352825"
"106.223039","10.352735"
"106.223148","10.352699"
"106.303807","10.339429"
"106.298117","10.339357"
"106.291017","10.337913"
"106.28736","10.335686"
"106.286844","10.338752"
"106.304583","10.34991"
"106.306317","10.348966"
"106.304629","10.349901"
"106.297313","10.349805"
"106.244689","10.371478"
"106.244881","10.37146"
"106.218725","10.375496"
"106.236892","10.368261"
"106.211362","10.40027"
"106.198573","10.400713"
"106.198573","10.400713"
"106.198573","10.400713"
"106.191388","10.404648"
"106.189728","10.419455"
"106.202246","10.42036"
"106.190581","10.415547"
"106.244315","10.389359"
"106.244424","10.389313"
"106.244256","10.398231"
"106.244155","10.398141"
"106.243826","10.398204"
"106.249402","10.382911"
"106.245756","10.399694"
"106.250592","10.361367"
"106.19976","10.374963"
"106.198445","10.394391"
"106.197401","10.392439"
"106.240504","10.324048"
"106.406695","10.465089"
"106.337457","10.398879"
"106.339962","10.414466"
"106.338957","10.414549"
"106.338434","10.393677"
"106.338306","10.393713"
"106.254728","10.423022"
"106.270942","10.426713"
"106.270878","10.426732"
"106.251815","10.400969"
"106.257115","10.401865"
"106.257115","10.401865"
"106.268556","10.398337"
"106.251264","10.41591"
"106.251264","10.41591"
"106.251264","10.41591"
"106.265433","10.399174"
"106.265269","10.399057"
"106.265506","10.399174"
"106.247651","10.419434"
"106.277071","10.409402"
"106.276989","10.409357"
"106.27697","10.409439"
"106.251455","10.415856"
"106.253135","10.403716"
"106.246089","10.41382"
"106.279435","10.397632"
"106.279435","10.397632"
"106.281233","10.385555"
"106.2797","10.386824"
"106.283087","10.395935"
"106.273196","10.397507"
"106.282464","10.394805"
"106.231699","10.401253"
"106.224888","10.404238"
"106.225802","10.416112"
"106.224531","10.421676"
"106.224706","10.404094"
"106.245805","10.401647"
"106.232111","10.401858"
"106.213885","10.395518"
"106.22381","10.427944"
"106.223855","10.427908"
"106.234071","10.41666"
"106.209047","10.322322"
"106.285543","10.336086"
"106.281721","10.333741"
"106.26918","10.333536"
"106.276305","10.333741"
"106.264916","10.328776"
"106.279576","10.334242"
"106.287121","10.334971"
"106.287121","10.334971"
"106.276569","10.333072"
"106.256212","10.351617"
"106.30669","10.414941"
"106.30669","10.414941"
"106.305101","10.410594"
"106.303669","10.426939"
"106.304093","10.39826"
"106.305662","10.412239"
"106.304337","10.402067"
"106.299424","10.42388"
"106.298903","10.42399"
"106.312794","10.425991"
"106.311507","10.436684"
"106.296844","10.437722"
"106.345481","10.501665"
"106.345481","10.501665"
"106.349662","10.508802"
"106.356885","10.514902"
"106.35929","10.516127"
"106.35929","10.516127"
"106.342932","10.506473"
"106.347881","10.518627"
"106.364764","10.479073"
"106.367892","10.480261"
"106.367763","10.479945"
"106.367004","10.488927"
"106.367379","10.488917"
"106.367379","10.488917"
"106.367379","10.488917"
"106.358343","10.471154"
"106.356045","10.473438"
"106.358416","10.470829"
"106.350628","10.478712"
"106.350628","10.478712"
"106.350628","10.478712"
"106.355977","10.499448"
"106.366892","10.483076"
"106.365598","10.480003"
"106.362519","10.494335"
"106.371327","10.489235"
"106.371327","10.489235"
"106.368796","10.484564"
"106.376454","10.480055"
"106.385575","10.472087"
"106.385541","10.473525"
"106.37793","10.482774"
